lat,long,timestamp,xaxis,yaxis,zaxis
12.972472,79.1591237,10042023114431,0,0,2.118246078491211
12.972472,79.1591237,10042023114432,0,0,2.3994035720825195
12.972472,79.1591237,10042023114437,0,0,2.6494531631469727
12.972472,79.1591237,10042023114434,0,0,2.0650062561035156
12.972472,79.1591237,10042023114427,0,0,2.593221664428711
12.972472,79.1591237,10042023114427,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124101,0,0,2.0494518280029297
12.9724349,79.1592251,10042023124057,0,0,3.318844795227051
12.9724349,79.1592251,10042023124040,0,3.071187973022461,0
12.9724349,79.1592251,10042023124102,0,0,3.315854072570801
12.972472,79.1591237,10042023114443,0,0,2.9407787322998047
12.9724349,79.1592251,10042023124056,0,0,2.6159539222717285
12.972472,79.1591237,10042023114447,0,0,2.069192886352539
12.972472,79.1591237,10042023114423,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124050,0,0,2.242074489593506
12.9724349,79.1592251,10042023124047,0,0,2.5531415939331055
12.972472,79.1591237,10042023114422,0,0,2.9766712188720703
12.972472,79.1591237,10042023114443,0,0,2.9407787322998047
12.972472,79.1591237,10042023114435,0,0,2.6494531631469727
12.9724349,79.1592251,10042023124038,0,0,4.146761894226074
12.972472,79.1591237,10042023114432,0,0,2.3994035720825195
12.9724349,79.1592251,10042023124040,0,3.071187973022461,0
12.972472,79.1591237,10042023114429,0,0,4.996811866760254
12.972472,79.1591237,10042023114430,0,0,2.118246078491211
12.972472,79.1591237,10042023114420,0,0,2.9766712188720703
12.972472,79.1591237,10042023114421,0,0,2.9766712188720703
12.972472,79.1591237,10042023114421,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124106,0,0,3.315854072570801
12.9724349,79.1592251,10042023124049,0,0,4.157528877258301
12.972472,79.1591237,10042023114431,0,0,2.118246078491211
12.972472,79.1591237,10042023114420,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124100,0,0,2.4879369735717773
12.9724349,79.1592251,10042023124055,0,0,3.15733003616333
12.9724349,79.1592251,10042023124048,0,0,2.5531415939331055
12.9724349,79.1592251,10042023124107,0,0,2.3982057571411133
12.9724349,79.1592251,10042023124108,0,0,2.3982057571411133
12.972472,79.1591237,10042023114445,0,0,2.069192886352539
12.9724349,79.1592251,10042023124102,0,0,2.279163360595703
12.9724349,79.1592251,10042023124058,0,0,3.094517707824707
12.972472,79.1591237,10042023114426,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124047,0,0,2.5531415939331055
12.972472,79.1591237,10042023114440,0,0,2.2450661659240723
12.972472,79.1591237,10042023114438,0,0,2.2450661659240723
12.9724349,79.1592251,10042023124046,0,0,2.5531415939331055
12.9724349,79.1592251,10042023124104,0,0,3.315854072570801
12.9724349,79.1592251,10042023124045,0,0,3.8081769943237305
12.972472,79.1591237,10042023114438,0,0,2.9898319244384766
12.9724349,79.1592251,10042023124104,0,0,3.315854072570801
12.972472,79.1591237,10042023114440,0,0,5.485546112060547
12.972472,79.1591237,10042023114422,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124058,0,0,3.094517707824707
12.972472,79.1591237,10042023114421,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124107,0,0,2.3982057571411133
12.972472,79.1591237,10042023114443,0,0,2.672184944152832
12.9724349,79.1592251,10042023124039,0,0,6.113063812255859
12.972472,79.1591237,10042023114438,0,0,2.8103699684143066
12.9724349,79.1592251,10042023124053,0,0,2.098505973815918
12.9724349,79.1592251,10042023124037,0,0,5.518446922302246
12.9724349,79.1592251,10042023124041,0,3.071187973022461,0
12.9724349,79.1592251,10042023124109,0,0,2.3982057571411133
12.972472,79.1591237,10042023114446,0,0,2.069192886352539
12.972472,79.1591237,10042023114447,0,0,2.069192886352539
12.972472,79.1591237,10042023114425,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124105,0,0,3.315854072570801
12.9724349,79.1592251,10042023124102,0,0,2.279163360595703
12.9724349,79.1592251,10042023124045,0,0,3.8081769943237305
12.972472,79.1591237,10042023114437,0,0,2.6494531631469727
12.9724349,79.1592251,10042023124050,0,0,5.770292282104492
12.972472,79.1591237,10042023114443,0,0,2.672184944152832
12.9724349,79.1592251,10042023124043,0,0,2.4711875915527344
12.9724349,79.1592251,10042023124106,0,0,3.315854072570801
12.972472,79.1591237,10042023114428,0,0,2.593221664428711
12.9724349,79.1592251,10042023124058,0,0,3.1082773208618164
12.972472,79.1591237,10042023114441,0,0,3.4528427124023438
12.9724349,79.1592251,10042023124056,0,0,2.6159539222717285
12.9724349,79.1592251,10042023124051,0,0,3.1728830337524414
12.9724349,79.1592251,10042023124051,0,0,3.1728830337524414
12.972472,79.1591237,10042023114433,0,0,2.0650062561035156
12.9724349,79.1592251,10042023124057,0,0,2.4233317375183105
12.972472,79.1591237,10042023114426,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124041,0,3.071187973022461,0
12.9724349,79.1592251,10042023124059,0,0,3.094517707824707
12.9724349,79.1592251,10042023124042,0,3.071187973022461,0
12.9724349,79.1592251,10042023124050,0,0,5.770292282104492
12.972472,79.1591237,10042023114429,0,0,2.118246078491211
12.9724349,79.1592251,10042023124055,0,0,3.15733003616333
12.972472,79.1591237,10042023114430,0,0,2.118246078491211
12.9724349,79.1592251,10042023124056,0,0,2.7661027908325195
12.9724349,79.1592251,10042023124036,0,0,3.535395622253418
12.9724349,79.1592251,10042023124046,0,0,2.5531415939331055
12.972472,79.1591237,10042023114434,0,0,2.0650062561035156
12.9724349,79.1592251,10042023124044,0,0,2.4711875915527344
12.9724349,79.1592251,10042023124036,0,0,3.535395622253418
12.9724349,79.1592251,10042023124106,0,0,3.315854072570801
12.9724349,79.1592251,10042023124054,0,0,5.794219493865967
12.9724349,79.1592251,10042023124056,0,0,2.7661027908325195
12.9724349,79.1592251,10042023124110,0,0,6.6532440185546875
12.9724349,79.1592251,10042023124045,0,0,6.340381622314453
12.972472,79.1591237,10042023114426,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124039,0,0,4.697111129760742
12.9724349,79.1592251,10042023124038,0,2.355135679244995,3.4007997512817383
12.9724349,79.1592251,10042023124037,0,0,3.535395622253418
12.972472,79.1591237,10042023114446,0,0,2.069192886352539
12.972472,79.1591237,10042023114441,0,0,2.1984052658081055
12.9724349,79.1592251,10042023124052,0,0,2.127817153930664
12.9724349,79.1592251,10042023124050,0,0,3.1728830337524414
12.972472,79.1591237,10042023114429,0,0,2.118246078491211
12.9724349,79.1592251,10042023124105,0,0,3.315854072570801
12.9724349,79.1592251,10042023124046,0,0,2.5531415939331055
12.9724349,79.1592251,10042023124038,0,0,2.6506500244140625
12.9724349,79.1592251,10042023124055,0,0,7.155137538909912
12.972472,79.1591237,10042023114430,0,0,2.118246078491211
12.9724349,79.1592251,10042023124054,0,0,2.3742780685424805
12.9724349,79.1592251,10042023124107,0,0,2.3982057571411133
12.972472,79.1591237,10042023114438,0,0,2.2450661659240723
12.9724349,79.1592251,10042023124106,0,0,2.3982057571411133
12.9724349,79.1592251,10042023124102,0,0,2.0494518280029297
12.972472,79.1591237,10042023114446,0,0,2.069192886352539
12.972472,79.1591237,10042023114436,0,0,2.6494531631469727
12.9724349,79.1592251,10042023124045,0,0,2.922832489013672
12.9724349,79.1592251,10042023124043,0,0,2.4711875915527344
12.9724349,79.1592251,10042023124108,0,0,2.3982057571411133
12.9724349,79.1592251,10042023124100,0,0,2.4879369735717773
12.9724349,79.1592251,10042023124048,0,0,2.5531415939331055
12.9724349,79.1592251,10042023124052,0,0,2.127817153930664
12.972472,79.1591237,10042023114434,0,0,2.0650062561035156
12.972472,79.1591237,10042023114423,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124102,0,0,2.0494518280029297
12.9724349,79.1592251,10042023124052,0,0,2.127817153930664
12.9724349,79.1592251,10042023124039,0,0,4.901697158813477
12.9724349,79.1592251,10042023124051,0,0,3.1728830337524414
12.9724349,79.1592251,10042023124056,0,0,2.7661027908325195
12.9724349,79.1592251,10042023124044,0,0,2.4711875915527344
12.972472,79.1591237,10042023114421,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124042,0,3.071187973022461,0
12.9724349,79.1592251,10042023124042,0,3.071187973022461,0
12.972472,79.1591237,10042023114438,0,0,2.2450661659240723
12.972472,79.1591237,10042023114439,0,0,2.2450661659240723
12.972472,79.1591237,10042023114442,0,0,2.672184944152832
12.972472,79.1591237,10042023114439,0,0,2.2450661659240723
12.9724349,79.1592251,10042023124105,0,0,3.315854072570801
12.972472,79.1591237,10042023114447,0,0,2.069192886352539
12.972472,79.1591237,10042023114439,0,0,2.2450661659240723
12.9724349,79.1592251,10042023124050,0,0,3.1728830337524414
12.9724349,79.1592251,10042023124058,0,0,3.1082773208618164
12.9724349,79.1592251,10042023124055,0,0,2.7661027908325195
12.972472,79.1591237,10042023114424,0,0,2.9766712188720703
12.972472,79.1591237,10042023114438,0,0,2.2450661659240723
12.972472,79.1591237,10042023114427,0,0,2.0578269958496094
12.972472,79.1591237,10042023114446,0,0,2.069192886352539
12.972472,79.1591237,10042023114423,0,0,2.9766712188720703
12.9724349,79.1592251,10042023124059,0,0,2.057827949523926
12.9724349,79.1592251,10042023124109,0,0,2.3982057571411133
