Latitude,Longitude,timestamp,xaxis,yaxis,zaxis,Landmark
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.24207449,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.940778732,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.146761894,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.399403572,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,4.996811867,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.157528877,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.157330036,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.279163361,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.094517708,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.808176994,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.989831924,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,5.485546112,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.094517708,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,6.113063812,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.810369968,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.098505974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,5.518446922,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.279163361,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.808176994,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,5.770292282,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.593221664,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108277321,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,3.452842712,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.615953922,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.423331738,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.094517708,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,5.770292282,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.157330036,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.766102791,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,5.794219494,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.766102791,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,6.653244019,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,6.340381622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.69711113,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,2.355135679,3.400799751,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.198405266,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.650650024,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,7.155137539,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.374278069,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.922832489,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.901697159,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.766102791,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108277321,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.766102791,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.057826996,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.05782795,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.157528877,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.69711113,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.840480328,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,3.716053963,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.194417953,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,5.794219494,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.399403572,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.922832489,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108874798,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.936591148,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.922832489,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,5.453242302,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.010568619,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.933601379,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.593221664,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.05782795,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.936591148,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.922832489,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,2.355135679,3.400799751,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.593221664,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.744567394,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108874798,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108874798,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.198405266,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,4.146761894,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.318844795,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.936591148,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.936591148,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.668795586,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,3.135195732,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.184647083,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.615953922,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.593221664,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.24207449,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,4.237689018,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.108874798,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.098505974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.049451828,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.318844795,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,3.716053963,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,2.080559254,2.844467163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.374278069,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.672184944,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.172883034,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.127817154,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.245066166,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,6.653244019,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.654438496,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.535395622,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.098505974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.894716263,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.098505974,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,2.080559254,2.844467163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,6.113063812,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.649453163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.279163361,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.118246078,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.818147659,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.794816971,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.184647083,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.029911757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.593221664,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,3.071187973,0,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.069192886,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.423331738,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,2.080559254,2.844467163,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.553141594,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.398205757,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.065006256,Mens Hostel Office
12.972472,79.1591237,1.00E+13,0,0,2.976671219,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.471187592,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,3.315854073,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.05782795,Mens Hostel Office
12.9724349,79.1592251,1.00E+13,0,0,2.487936974,Mens Hostel Office
