lat,long,timestamp,xaxis,yaxis,zaxis
12.9729238,79.1632986,11042023090821,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090812,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090803,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090823,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090829,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090811,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090757,0,0,2.310269355773926
12.9729238,79.1632986,11042023090756,0,0,2.310269355773926
12.9729238,79.1632986,11042023090825,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090808,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090808,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090811,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090758,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090759,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090803,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090816,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090807,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090759,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090809,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090803,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090825,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090806,0,0,2.556133270263672
12.9729238,79.1632986,11042023090803,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090815,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090822,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090820,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090816,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090757,0,0,2.310269355773926
12.9729238,79.1632986,11042023090825,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090823,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090756,0,0,2.310269355773926
12.9729238,79.1632986,11042023090807,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090756,0,0,2.310269355773926
12.9729238,79.1632986,11042023090810,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090801,0,0,2.1242284774780273
12.9729238,79.1632986,11042023090820,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090819,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090818,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090820,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090826,0,0,2.0536394119262695
12.9729238,79.1632986,11042023090807,0,0,2.0536394119262695
