lat,long,timestamp,xaxis,yaxis,zaxis
12.9740538,79.163334,04042023051951,2.6895322799682617,0,6.545866012573242
12.9740538,79.163334,04042023051952,0,0,3.482454299926758
12.9740538,79.163334,04042023051952,0,0,5.3377885818481445
12.9740538,79.163334,04042023051949,2.2432713508605957,0,0
12.9740538,79.163334,04042023051951,5.256731986999512,0,0
12.9740538,79.163334,04042023051950,5.521737098693848,6.1348981857299805,0
1.2221,55.2221,04042023051754,4.692923545837402,0,0
12.9740538,79.163334,04042023051953,0,0,4.06032133102417
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051952,0,0,5.496014595031738
12.9740538,79.163334,04042023051954,3.020639419555664,3.6364922523498535,4.560420513153076
12.9740538,79.163334,04042023051953,3.8213376998901367,0,0
12.9740538,79.163334,04042023051952,0,0,3.6963133811950684
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051954,3.020639419555664,3.6364922523498535,4.560420513153076
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051950,0,0,2.683849811553955
12.9740538,79.163334,04042023051954,3.8213376998901367,0,0
12.9740538,79.163334,04042023051952,0,0,5.496014595031738
12.9740538,79.163334,04042023051953,0,0,3.6963133811950684
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051950,5.256731986999512,0,0
12.9740538,79.163334,04042023051955,0,2.513660192489624,0
12.9740538,79.163334,04042023051956,2.0721845626831055,0,0
12.9740538,79.163334,04042023051955,3.593421459197998,2.155035972595215,0
12.9740538,79.163334,04042023051955,0,0,3.130709648132324
12.9740538,79.163334,04042023051954,3.8213376998901367,0,0
12.9740538,79.163334,04042023051953,3.8213376998901367,0,0
12.9740538,79.163334,04042023051949,2.2432713508605957,0,0
12.9740538,79.163334,04042023051952,0,2.1382861137390137,5.834000587463379
12.9740538,79.163334,04042023051951,2.6895322799682617,0,6.545866012573242
12.9740538,79.163334,04042023051953,3.5060834884643555,0,5.886044979095459
12.9740538,79.163334,04042023051951,5.256731986999512,0,0
12.9740538,79.163334,04042023051952,0,0,5.3377885818481445
12.9740538,79.163334,04042023051951,2.3374886512756348,0,0
12.9740538,79.163334,04042023051952,0,0,5.496014595031738
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051950,4.201498031616211,2.5734806060791016,3.5081772804260254
12.9740538,79.163334,04042023051953,3.8213376998901367,0,0
12.9740538,79.163334,04042023051950,4.201498031616211,2.5734806060791016,3.5081772804260254
12.9740538,79.163334,04042023051951,2.6895322799682617,0,6.545866012573242
12.9740538,79.163334,04042023051950,5.256731986999512,0,0
12.9740538,79.163334,04042023051950,0,0,2.683849811553955
12.9740538,79.163334,04042023051954,3.8213376998901367,0,0
12.9740538,79.163334,04042023051953,0,0,4.06032133102417
12.9740538,79.163334,04042023051953,3.8213376998901367,0,0
12.9740538,79.163334,04042023051953,3.8213376998901367,0,0
12.9740538,79.163334,04042023051950,7.311269760131836,3.0664024353027344,0
12.9740538,79.163334,04042023051949,2.2432713508605957,0,0
12.9740538,79.163334,04042023051951,5.256731986999512,0,0
12.9740538,79.163334,04042023051951,2.6895322799682617,0,6.545866012573242
12.9740538,79.163334,04042023051954,0,2.054537296295166,0
12.9740538,79.163334,04042023051950,7.311269760131836,3.0664024353027344,0
12.9740538,79.163334,04042023051949,4.71027135848999,2.1876378059387207,0
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051955,0,2.513660192489624,0
12.9740538,79.163334,04042023051954,3.8213376998901367,0,0
12.9740538,79.163334,04042023051955,3.5285160541534424,0,2.419741630554199
12.9740538,79.163334,04042023051952,0,0,3.482454299926758
12.9740538,79.163334,04042023051949,4.71027135848999,2.1876378059387207,0
12.9740538,79.163334,04042023051951,2.3374886512756348,0,0
12.9740538,79.163334,04042023051955,2.0721845626831055,0,0
12.9740538,79.163334,04042023051956,0,0,2.4242286682128906
12.9740538,79.163334,04042023051951,5.256731986999512,0,0
12.9740538,79.163334,04042023051952,0,0,5.496014595031738
12.9740538,79.163334,04042023051955,0,0,3.130709648132324
12.9740538,79.163334,04042023051949,3.1660032272338867,0,2.7355942726135254
12.9740538,79.163334,04042023051954,0,0,4.783551216125488
12.9740538,79.163334,04042023051955,3.5285160541534424,0,2.419741630554199
12.9740538,79.163334,04042023051955,3.593421459197998,2.155035972595215,0
12.9740538,79.163334,04042023051953,3.5060834884643555,0,5.886044979095459
12.9740538,79.163334,04042023051954,0,0,4.783551216125488
12.9740538,79.163334,04042023051954,3.8213376998901367,0,0
12.9740538,79.163334,04042023051949,3.1660032272338867,0,2.7355942726135254
